,trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,speed_kmh,segment_max_speed_kmh,runtime_sec,end_stop_id,distance_m,next_lat,next_lon,congestion_level
15421,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,2,1900-01-01 00:18:41.538461538,0,18,9,50.93577,6.947677,100004,0,30.0,30.0,60.0,3,498.587558821433,50.931238,6.95006,2
3964,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3113,1900-01-01 00:19:00.000000000,0,19,31,51.062091,6.921041,300283,0,15.0,30.0,120.0,5756,491.839814543741,51.059951,6.92465,3
338,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3314,1900-01-01 00:19:00.000000000,0,19,2,50.991588,7.12999,1400486,0,8.0,15.0,180.0,5208,407.687014833715,50.987461,7.135643,4
2884,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3305,1900-01-01 00:19:00.000000000,0,19,3,50.991088,7.133425,300482,0,21.0,21.0,60.0,3303,347.953366492401,50.992518,7.136052,2
6524,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:19:30.000000000,0,19,27,50.813915,7.150895,800501,1,6.2,32.0,-18960.0,2664,564.754925006096,50.813915,7.150895,4
15422,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,3,1900-01-01 00:19:41.538461538,0,19,10,50.931238,6.95006,100004,0,18.0,18.0,120.0,11,591.238135838744,50.929174,6.957244,3
15446,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,3,1900-01-01 00:19:43.333333333,0,19,10,50.931238,6.95006,100004,1,30.0,30.0,60.0,2,498.587558821433,50.929174,6.957244,2
2885,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3303,1900-01-01 00:20:00.000000000,0,20,4,50.992518,7.136052,300482,0,16.0,16.0,60.0,9172,270.457766161281,50.994888,7.135469,3
6507,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:20:20.000000000,0,20,27,50.813915,7.150895,800501,0,5.6,18.0,190.909090909091,2073,292.955560336264,50.813915,7.150895,4
15447,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,11,1900-01-01 00:20:43.333333333,0,20,11,50.929174,6.957244,100004,1,18.0,18.0,120.0,3,591.3793047,50.93305,6.976656,3
3966,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,5756,1900-01-01 00:21:00.000000000,0,21,32,51.064599,6.915384,300283,0,24.0,24.0,60.0,5757,399.030001579701,51.065827,6.910045,2
3965,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3114,1900-01-01 00:21:00.000000000,0,21,30,51.059951,6.92465,300283,0,24.3,24.2752987344503,0.0,3113,346.793829458823,51.064599,6.915384,2
2886,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,9172,1900-01-01 00:21:00.000000000,0,21,5,50.994888,7.135469,300482,0,36.0,36.0,60.0,3302,593.399534910232,50.99974,7.131969,1
15423,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,11,1900-01-01 00:21:41.538461538,0,21,11,50.929174,6.957244,100004,0,44.0,44.0,120.0,40,1456.42616289764,50.93305,6.976656,0
3967,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,5757,1900-01-01 00:22:00.000000000,0,22,33,51.065827,6.910045,300283,0,24.3,26.0,0.0,5758,433.258919013962,51.066205,6.904274,2
2887,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3302,1900-01-01 00:22:00.000000000,0,22,6,50.99974,7.131969,300482,0,24.0,24.0,60.0,3301,396.398684322278,51.003152,7.130542,2
8280,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,342,1900-01-01 00:22:00.000000000,0,22,1,50.994781,6.955674,100147,1,30.0,30.0,60.0,351,495.200923999673,50.99436,6.960978,2
339,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3689,1900-01-01 00:22:00.000000000,0,22,3,50.987461,7.135643,1400486,0,19.0,19.0,60.0,3690,316.752208801887,50.989348,7.138481,3
3968,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,5758,1900-01-01 00:22:00.000000000,0,22,34,51.066205,6.904274,300283,0,25.0,34.0,60.0,3241,424.458671441179,51.064505,6.906723,2
15448,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,40,1900-01-01 00:22:43.333333333,0,22,12,50.93305,6.976656,100004,1,29.0,29.0,180.0,11,1456.7277151355,50.939594,6.978799,2
8281,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,351,1900-01-01 00:23:00.000000000,0,23,2,50.99436,6.960978,100147,1,16.0,16.0,120.0,349,542.070327945747,50.989647,6.961379,3
2888,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3301,1900-01-01 00:23:00.000000000,0,23,7,51.003152,7.130542,300482,0,55.0,55.0,60.0,3300,914.938926831265,51.010861,7.126283,0
340,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3690,1900-01-01 00:23:00.000000000,0,23,4,50.989348,7.138481,1400486,0,10.0,10.0,120.0,3691,320.205918845707,50.986946,7.13781,4
3969,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3241,1900-01-01 00:23:00.000000000,0,23,35,51.064505,6.906723,300283,0,26.0,26.0,60.0,8276,439.238388146924,51.062842,6.912397,2
6508,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:23:30.909090909,0,23,27,50.813915,7.150895,800501,0,4.6,18.0,221.538461538462,2073,292.955560336264,50.813915,7.150895,4
15424,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,40,1900-01-01 00:23:41.538461538,0,23,12,50.93305,6.976656,100004,0,19.7,22.0,140.0,802,748.534512214837,50.939594,6.978799,3
3970,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,8276,1900-01-01 00:24:00.000000000,0,24,36,51.062842,6.912397,300283,0,20.0,20.0,60.0,8277,329.087306092832,51.061346,6.916433,3
2889,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3300,1900-01-01 00:24:00.000000000,0,24,8,51.010861,7.126283,300482,0,49.0,49.0,60.0,3278,813.703215759287,51.017907,7.123689,0
3971,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,8277,1900-01-01 00:25:00.000000000,0,25,37,51.061346,6.916433,300283,0,18.0,18.0,60.0,3239,303.835891387437,51.059923,6.920142,3
341,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3691,1900-01-01 00:25:00.000000000,0,25,5,50.986946,7.13781,1400486,0,34.0,34.0,60.0,3692,559.196742947583,50.986322,7.143648,1
8272,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,349,1900-01-01 00:25:00.000000000,0,25,3,50.989647,6.961379,100147,0,53.0,53.0,60.0,350,880.995864375845,50.985224,6.961402,0
8282,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,349,1900-01-01 00:25:00.000000000,0,25,3,50.989647,6.961379,100147,1,29.0,29.0,60.0,343,487.690282296938,50.985224,6.961402,2
2890,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3278,1900-01-01 00:25:00.000000000,0,25,9,51.017907,7.123689,300482,0,79.0,79.0,60.0,3277,1317.35916122457,51.02677,7.118045,0
15449,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,802,1900-01-01 00:25:43.333333333,0,25,13,50.939594,6.978799,100004,1,9.0,19.0,240.0,44,623.572513335957,50.939594,6.978799,4
8273,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,343,1900-01-01 00:26:00.000000000,0,26,4,50.985224,6.961402,100147,0,15.0,15.0,120.0,349,488.176106588648,50.982407,6.960703,4
342,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3692,1900-01-01 00:26:00.000000000,0,26,6,50.986322,7.143648,1400486,0,12.0,25.0,120.0,3694,409.545453718113,50.988491,7.14806,4
3972,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3239,1900-01-01 00:26:00.000000000,0,26,38,51.059923,6.920142,300283,0,33.0,33.0,60.0,3115,553.174188273344,51.053519,6.939797,1
8283,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,343,1900-01-01 00:26:00.000000000,0,26,4,50.985224,6.961402,100147,1,21.4,24.2752987344503,33.1034482758621,348,318.987053842771,50.982407,6.960703,2
2891,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3277,1900-01-01 00:26:00.000000000,0,26,10,51.02677,7.118045,300482,0,41.0,41.0,60.0,3566,688.938032775585,51.033634,7.117526,0
15425,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,802,1900-01-01 00:26:01.538461538,0,26,13,50.939594,6.978799,100004,0,12.9,13.0,121.5,42,417.466544737966,50.942869,6.981656,4
8284,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,348,1900-01-01 00:26:33.103448276,0,26,5,50.982407,6.960703,100147,1,13.7,17.0,153.103448275862,347,567.663107438864,50.979688,6.963452,4
2892,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,8924,1900-01-01 00:27:00.000000000,0,27,12,51.033634,7.117526,300482,0,15.0,15.0,60.0,3224,246.409627442373,51.03868,7.120057,4
3973,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,8622,1900-01-01 00:27:00.000000000,0,27,41,51.053519,6.939797,300283,0,21.0,21.0,60.0,8937,354.382436143683,51.054162,6.943661,2
6509,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:27:12.447552447,0,27,27,50.813915,7.150895,800501,0,5.2,18.0,204.0,2073,292.955560336264,50.813915,7.150895,4
2893,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,8923,1900-01-01 00:28:00.000000000,0,28,13,51.03868,7.120057,300482,0,46.0,46.0,120.0,3013,1530.86238530914,51.042167,7.108763,0
3883,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,5219,1900-01-01 00:28:00.000000000,0,28,1,51.066176,7.008759,300285,0,29.0,29.0,60.0,3435,484.102027292818,51.070007,7.007473,2
8274,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,348,1900-01-01 00:28:00.000000000,0,28,5,50.982407,6.960703,100147,0,19.0,19.0,60.0,343,318.987053842771,50.979688,6.963452,3
3975,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3159,1900-01-01 00:28:00.000000000,0,28,47,51.04999,6.978773,300283,0,18.0,23.0,60.0,3195,303.295278895479,51.047829,6.981408,3
3974,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,8937,1900-01-01 00:28:00.000000000,0,28,42,51.054162,6.943661,300283,0,24.3,24.2752987344503,0.0,8938,257.344971085935,51.04999,6.978773,2
343,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3694,1900-01-01 00:28:00.000000000,0,28,7,50.988491,7.14806,1400486,0,20.0,20.0,60.0,3695,330.876820877576,50.989249,7.152251,3
15426,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,42,1900-01-01 00:28:03.038461538,0,28,14,50.942869,6.981656,100004,0,30.0,30.0,120.0,567,1010.18356018439,50.948213,6.99284,2
8275,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,347,1900-01-01 00:29:00.000000000,0,29,6,50.979688,6.963452,100147,0,17.0,17.0,120.0,348,567.663107438864,50.977031,6.960734,3
3884,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3435,1900-01-01 00:29:00.000000000,0,29,2,51.070007,7.007473,300285,0,30.0,60.0,120.0,3438,992.945108916046,51.072339,7.020593,1
3976,198001-283-003-5228.2.24:241000-57-63_DD22CDB4-0754-44D3-B290-AFF2013ADF6B,3195,1900-01-01 00:29:00.000000000,0,29,48,51.047829,6.981408,300283,0,8.0,9.0,60.0,3196,133.271614661503,51.047829,6.981408,4
344,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3695,1900-01-01 00:29:00.000000000,0,29,8,50.989249,7.152251,1400486,0,20.0,20.0,60.0,3696,340.648802868897,50.98916,7.156764,3
8285,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,347,1900-01-01 00:29:06.206896552,0,29,6,50.979688,6.963452,100147,1,21.0,21.0,60.0,346,355.317119629232,50.977031,6.960734,2
15450,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,802,1900-01-01 00:29:43.333333333,0,29,13,50.939594,6.978799,100004,1,19.4,22.0,142.5,40,748.15712532492,50.942869,6.981656,3
345,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3696,1900-01-01 00:30:00.000000000,0,30,9,50.98916,7.156764,1400486,0,19.0,19.0,60.0,8848,308.555881670321,50.988596,7.161051,3
2894,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3013,1900-01-01 00:30:00.000000000,0,30,14,51.042167,7.108763,300482,0,29.0,30.0,60.0,3014,490.87514459563,51.046451,7.107339,2
15427,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,567,1900-01-01 00:30:03.038461538,0,30,15,50.948213,6.99284,100004,0,26.2,30.0,143.076923076923,568,989.44415634582,50.955637,7.000314,2
8286,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,346,1900-01-01 00:30:06.206896552,0,30,7,50.977031,6.960734,100147,1,9.0,9.0,120.0,345,286.573660866613,50.974648,6.959816,4
6510,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:30:36.447552447,0,30,27,50.813915,7.150895,800501,0,5.2,18.0,203.225806451613,2073,292.955560336264,50.813915,7.150895,4
3885,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3438,1900-01-01 00:31:00.000000000,0,31,3,51.072339,7.020593,300285,0,35.0,35.0,60.0,3439,581.458669665166,51.074882,7.027827,1
3904,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3438,1900-01-01 00:31:00.000000000,0,31,3,51.072339,7.020593,300285,1,48.0,48.0,60.0,7670,791.679818137899,51.074882,7.027827,0
8276,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,346,1900-01-01 00:31:00.000000000,0,31,7,50.977031,6.960734,100147,0,21.0,21.0,60.0,347,355.317119629232,50.974648,6.959816,2
346,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,8848,1900-01-01 00:31:00.000000000,0,31,10,50.988596,7.161051,1400486,0,67.0,67.0,60.0,3697,1109.2819813092,50.988852,7.175899,0
2895,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3014,1900-01-01 00:31:00.000000000,0,31,15,51.046451,7.107339,300482,0,28.0,28.0,60.0,3015,474.157639862026,51.050534,7.109034,2
3905,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3439,1900-01-01 00:32:00.000000000,0,32,4,51.074882,7.027827,300285,1,35.0,35.0,60.0,3438,581.458669665166,51.077904,7.034715,1
3886,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3439,1900-01-01 00:32:00.000000000,0,32,4,51.074882,7.027827,300285,0,35.0,36.0,60.0,3440,590.358060409332,51.077904,7.034715,1
2896,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3015,1900-01-01 00:32:00.000000000,0,32,16,51.050534,7.109034,300482,0,38.0,38.0,60.0,3016,630.103323787087,51.054528,7.115319,1
8277,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,345,1900-01-01 00:32:00.000000000,0,32,8,50.974648,6.959816,100147,0,17.0,17.0,60.0,346,286.573660866613,50.974142,6.955691,3
347,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3697,1900-01-01 00:32:00.000000000,0,32,11,50.988852,7.175899,1400486,0,53.0,53.0,60.0,3698,883.913223204188,50.986289,7.186658,0
15451,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,42,1900-01-01 00:32:05.833333333,0,32,14,50.942869,6.981656,100004,1,12.9,13.0,120.0,802,420.436407396368,50.948213,6.99284,4
8287,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,345,1900-01-01 00:32:06.206896552,0,32,8,50.974648,6.959816,100147,1,20.0,20.0,60.0,820,334.870494993021,50.974142,6.955691,3
15428,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,568,1900-01-01 00:32:26.115384615,0,32,16,50.955637,7.000314,100004,0,22.0,22.0,120.0,570,740.484602039397,50.961797,7.004204,2
8278,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,820,1900-01-01 00:33:00.000000000,0,33,9,50.974142,6.955691,100147,0,17.7,20.0,73.8461538461538,345,334.870494993021,50.972326,6.951354,3
348,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3698,1900-01-01 00:33:00.000000000,0,33,12,50.986289,7.186658,1400486,0,17.0,17.0,60.0,3699,289.177381581733,50.987022,7.190579,3
3887,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3440,1900-01-01 00:33:00.000000000,0,33,5,51.077904,7.034715,300285,0,40.0,40.0,60.0,3523,662.374524881512,51.082427,7.04071,1
2897,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3016,1900-01-01 00:33:00.000000000,0,33,17,51.054528,7.115319,300482,0,36.0,36.0,60.0,3017,605.683149422609,51.058245,7.1214,1
3906,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3440,1900-01-01 00:33:00.000000000,0,33,5,51.077904,7.034715,300285,1,35.0,36.0,60.0,3439,590.358060409332,51.082427,7.04071,1
8288,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,820,1900-01-01 00:33:06.206896552,0,33,9,50.974142,6.955691,100147,1,17.1,22.0,153.103448275862,303,715.961141827773,50.974142,6.955691,3
6511,239-501-008-1077.2.21:231800-40-163_C4D1C647-B636-4310-9FFC-B04600FBA1F7,2071,1900-01-01 00:33:59.673358899,0,33,27,50.813915,7.150895,800501,0,3.5,18.0,-21375.0,2073,292.955560336264,50.813915,7.150895,4
3888,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3523,1900-01-01 00:34:00.000000000,0,34,6,51.082427,7.04071,300285,0,61.0,61.0,60.0,3524,1011.76122307976,51.090276,7.047509,0
3907,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3523,1900-01-01 00:34:00.000000000,0,34,6,51.082427,7.04071,300285,1,40.0,40.0,60.0,3440,662.374524881512,51.090276,7.047509,1
349,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3699,1900-01-01 00:34:00.000000000,0,34,13,50.987022,7.190579,1400486,0,19.0,19.0,60.0,5786,319.578990450689,50.985455,7.190809,3
2898,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,3017,1900-01-01 00:34:00.000000000,0,34,18,51.058245,7.1214,300482,0,20.0,20.0,60.0,2621,338.820000043309,51.059934,7.123366,3
15452,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,567,1900-01-01 00:34:05.833333333,0,34,15,50.948213,6.99284,100004,1,30.0,30.0,120.0,42,1009.46428400375,50.955637,7.000314,2
8279,352-147-001-342.2.22:242200-10-261_10EB968A-6E75-427F-94FB-B04600BEB450,303,1900-01-01 00:34:13.846153846,0,34,10,50.972326,6.951354,100147,0,19.4,22.0,133.846153846154,820,715.961141827773,50.972326,6.951354,3
15429,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,570,1900-01-01 00:34:26.115384615,0,34,17,50.961797,7.004204,100004,0,18.6,31.0,130.769230769231,631,513.883488449847,50.966126,7.006732,2
13909,6870007-687-006-687.2.24:243500-42-1_D1CE7130-250D-4BBA-BD92-AF4700977BB0,687,1900-01-01 00:35:00.000000000,0,35,1,50.732008,7.097128,600687,0,31.0,31.0,300.0,692,2577.41393785515,50.716463,7.120893,1
13828,6850013-685-006-687.2.21:243500-52-169_64AA427B-94E5-468F-B945-B06F008CD137,687,1900-01-01 00:35:00.000000000,0,35,1,50.732008,7.097128,600685,0,20.0,51.0,60.0,1143,338.319856483419,50.730654,7.099589,2
2899,142003-482-003-5208.2.22:241500-45-63_73AAE156-3A52-4B68-AD28-AF6D0110E8D8,2621,1900-01-01 00:35:00.000000000,0,35,19,51.059934,7.123366,300482,0,32.0,32.0,180.0,3226,1608.24193750647,51.052749,7.129311,1
350,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,5786,1900-01-01 00:35:00.000000000,0,35,14,50.985455,7.190809,1400486,0,31.0,31.0,60.0,3674,508.956363039306,50.980975,7.189456,1
3889,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3524,1900-01-01 00:35:00.000000000,0,35,7,51.090276,7.047509,300285,0,28.0,28.0,60.0,3525,467.032464711847,51.091676,7.053764,2
3908,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3524,1900-01-01 00:35:00.000000000,0,35,7,51.090276,7.047509,300285,1,61.0,61.0,60.0,3523,1011.76122307976,51.091676,7.053764,0
13678,6820011-682-006-687.2.34:243500-46-169_D6B185A6-059B-497F-99EA-B06F008CD137,1141,1900-01-01 00:36:00.000000000,0,36,2,50.733024,7.093242,600682,0,15.0,24.2752987344503,60.0,1146,242.632851871275,50.731891,7.090468,3
3909,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3525,1900-01-01 00:36:00.000000000,0,36,8,51.091676,7.053764,300285,1,24.3,28.0,0.0,3524,467.032464711847,51.091782,7.060946,2
13829,6850013-685-006-687.2.21:243500-52-169_64AA427B-94E5-468F-B945-B06F008CD137,1143,1900-01-01 00:36:00.000000000,0,36,2,50.730654,7.099589,600685,0,32.0,32.0,60.0,1144,541.20811911911,50.729349,7.094998,1
9999,49-808-013-6058.2.22:243600-29-1_CE58DBEC-5663-4645-9066-AF55013158C0,6058,1900-01-01 00:36:00.000000000,0,36,1,50.657755,6.792175,1300808,0,19.0,19.0,60.0,8797,322.953726039287,50.657862,6.788331,3
3890,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3525,1900-01-01 00:36:00.000000000,0,36,8,51.091676,7.053764,300285,0,31.0,31.0,60.0,3443,514.377392714613,51.091782,7.060946,1
351,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3674,1900-01-01 00:36:00.000000000,0,36,15,50.980975,7.189456,1400486,0,37.0,38.0,60.0,3673,624.642921411099,50.975434,7.188873,1
3910,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3443,1900-01-01 00:36:00.000000000,0,36,9,51.091782,7.060946,300285,1,31.0,31.0,60.0,3525,514.377392714614,51.091437,7.065292,1
15453,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,568,1900-01-01 00:36:05.833333333,0,36,16,50.955637,7.000314,100004,1,25.9,30.0,144.324324324324,567,989.44415634582,50.961797,7.004204,2
15430,87-4-001-262.1.11:240700-25-261_B11E7B4B-10FB-4405-8BE1-B04600BEBB57,631,1900-01-01 00:36:36.884615384,0,36,18,50.966126,7.006732,100004,0,35.0,35.0,60.0,632,586.022104738257,50.970446,7.011381,1
3891,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,3443,1900-01-01 00:37:00.000000000,0,37,9,51.091782,7.060946,300285,0,24.3,24.2752987344503,0.0,7662,306.498814289073,51.091437,7.065292,2
3911,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,7662,1900-01-01 00:37:00.000000000,0,37,10,51.091437,7.065292,300285,1,18.0,18.0,60.0,3443,306.498814289073,51.0912,7.072466,3
3892,196001-285-003-5219.2.24:242800-24-62_0C9E0A83-F4FB-48B7-88E8-B0580110FB98,7662,1900-01-01 00:37:00.000000000,0,37,10,51.091437,7.065292,300285,0,30.0,30.0,60.0,3526,506.506069401024,51.0912,7.072466,2
352,1001-486-014-5208.2.34:241500-38-1_891FB039-98B4-4966-BC39-AF550131540F,3673,1900-01-01 00:37:00.000000000,0,37,16,50.975434,7.188873,1400486,0,31.0,31.0,60.0,3672,520.963254337888,50.971058,7.191323,1
13830,6850013-685-006-687.2.21:243500-52-169_64AA427B-94E5-468F-B945-B06F008CD137,1144,1900-01-01 00:37:00.000000000,0,37,3,50.729349,7.094998,600685,0,18.0,18.0,60.0,1223,294.391648699344,50.72703,7.093046,3
